user_id,y_true,predicted_probability,top_driver_1,top_driver_1_shap,top_driver_2,top_driver_2_shap,top_driver_3,top_driver_3_shap,top_driver_4,top_driver_4_shap,top_driver_5,top_driver_5_shap
U004771,1,0.2379060685634613,numeric__watch_time_last_30d,0.7416147589683533,numeric__sessions_last_30d,0.5659897923469543,numeric__completion_rate,0.5333077311515808,numeric__days_since_last_session,-0.5019087791442871,numeric__feature_usage_score,-0.3492295742034912
U005965,0,0.00037578557385131717,numeric__watch_time_last_30d,-2.4954586029052734,numeric__completion_rate,-0.9709008932113647,numeric__sessions_last_30d,-0.5841310024261475,numeric__feature_usage_score,-0.4747250974178314,numeric__active_days_last_30d,-0.4316829741001129
U000492,0,0.047291576862335205,numeric__sessions_last_30d,-0.5611507296562195,numeric__days_since_last_session,-0.3997926115989685,numeric__watch_time_last_30d,0.26563626527786255,numeric__feature_usage_score,-0.2530921995639801,numeric__watchlist_additions_last_30d,-0.2459593266248703
U009974,0,6.373212818289176e-05,numeric__watch_time_last_30d,-2.4483489990234375,numeric__content_diversity_score,-1.0403118133544922,numeric__completion_rate,-1.0242598056793213,numeric__skip_rate,-0.7247853875160217,numeric__sessions_last_30d,-0.5747910737991333
U002022,0,0.0022885827347636223,numeric__watch_time_last_30d,-2.543933391571045,numeric__sessions_last_30d,-0.6287288665771484,numeric__completion_rate,-0.4586603045463562,numeric__days_since_last_session,-0.3916985094547272,numeric__avg_session_duration_min,0.325002521276474
U002675,0,0.0005918674287386239,numeric__watch_time_last_30d,-2.3698763847351074,numeric__completion_rate,-0.6512216925621033,numeric__sessions_last_30d,-0.5348318815231323,numeric__active_days_last_30d,-0.44171616435050964,numeric__search_activity_last_30d,-0.3353176414966583
U009679,0,0.2093944102525711,numeric__completion_rate,-0.7716479301452637,numeric__sessions_last_30d,0.5312095880508423,numeric__watch_time_last_30d,0.5231578350067139,numeric__content_diversity_score,-0.27868467569351196,numeric__days_since_last_session,-0.2757706046104431
U009644,0,7.848285895306617e-05,numeric__watch_time_last_30d,-2.397307872772217,numeric__content_diversity_score,-1.0538913011550903,numeric__completion_rate,-0.9263847470283508,numeric__skip_rate,-0.6824066042900085,numeric__sessions_last_30d,-0.6158501505851746
U006184,0,0.000230598816415295,numeric__watch_time_last_30d,-2.328223466873169,numeric__content_diversity_score,-1.0010337829589844,numeric__completion_rate,-0.8572677969932556,numeric__days_since_last_session,-0.4732968509197235,numeric__skip_rate,-0.4647476375102997
U004323,1,0.6751840114593506,numeric__watch_time_last_30d,0.6655478477478027,numeric__sessions_last_30d,0.5930294394493103,numeric__days_since_last_session,-0.5336877107620239,numeric__active_days_last_30d,0.30292847752571106,numeric__completion_rate,0.2745242416858673
U009574,0,0.0011704196222126484,numeric__watch_time_last_30d,-2.514248847961426,numeric__completion_rate,-0.932090699672699,numeric__sessions_last_30d,-0.6295191049575806,numeric__watchlist_additions_last_30d,-0.5355501770973206,numeric__skip_rate,-0.3096385896205902
U009208,0,0.0001645060838200152,numeric__watch_time_last_30d,-2.399954319000244,numeric__completion_rate,-1.2099863290786743,numeric__sessions_last_30d,-0.7218691110610962,numeric__skip_rate,-0.5202294588088989,numeric__feature_usage_score,-0.5191346406936646
U003568,0,0.11356838792562485,numeric__watch_time_last_30d,0.7802165150642395,numeric__completion_rate,-0.7425671815872192,numeric__days_since_last_session,-0.6009589433670044,numeric__sessions_last_30d,0.33965855836868286,numeric__feature_usage_score,-0.24451202154159546
U004295,0,0.006192247848957777,numeric__completion_rate,-0.9863544702529907,numeric__active_days_last_30d,-0.6139039397239685,numeric__skip_rate,-0.6049878597259521,numeric__watch_time_last_30d,-0.578804075717926,numeric__sessions_last_30d,-0.46968281269073486
U007273,0,8.837848145049065e-05,numeric__watch_time_last_30d,-2.455409049987793,numeric__completion_rate,-1.0251266956329346,numeric__content_diversity_score,-1.0151665210723877,numeric__sessions_last_30d,-0.5161027312278748,numeric__active_days_last_30d,-0.47138965129852295
U004260,1,0.18321256339550018,numeric__watch_time_last_30d,0.8618487119674683,numeric__sessions_last_30d,0.5619505643844604,numeric__days_since_last_session,-0.5303967595100403,numeric__content_diversity_score,0.49037498235702515,numeric__completion_rate,-0.4047601819038391
U001275,0,0.055609896779060364,numeric__completion_rate,-0.8745269179344177,numeric__watchlist_additions_last_30d,-0.5718512535095215,numeric__watchlist_additions_per_session,-0.44747310876846313,numeric__watch_time_last_30d,0.42877256870269775,numeric__feature_usage_score,0.3393966853618622
U008516,0,0.0005255216965451837,numeric__watch_time_last_30d,-2.7271525859832764,numeric__completion_rate,-1.0749973058700562,numeric__content_diversity_score,-1.0390417575836182,numeric__sessions_last_30d,-0.7680281400680542,numeric__days_since_last_session,0.5338212847709656
U003230,0,0.0013593444600701332,numeric__content_diversity_score,-1.0540691614151,numeric__watch_time_last_30d,-0.7822709083557129,numeric__days_since_last_session,-0.5310468673706055,numeric__sessions_last_30d,-0.45604410767555237,numeric__skip_rate,-0.4198477268218994
U007817,0,0.6143639087677002,numeric__days_since_last_session,0.6223559975624084,numeric__watch_time_last_30d,0.5301917195320129,numeric__sessions_last_30d,0.44074419140815735,numeric__skip_rate,0.275133341550827,numeric__active_days_last_30d,0.20809632539749146
U000925,0,0.000663425715174526,numeric__watch_time_last_30d,-1.154218316078186,numeric__content_diversity_score,-1.0563054084777832,numeric__completion_rate,-1.0471585988998413,numeric__days_since_last_session,-0.5301066040992737,numeric__feature_usage_score,-0.5282371044158936
U001935,0,0.4538195729255676,numeric__watch_time_last_30d,0.8718729019165039,numeric__sessions_last_30d,0.552198052406311,numeric__days_since_last_session,-0.399271696805954,numeric__sessions_per_active_day,-0.31251007318496704,numeric__skip_rate,0.23645861446857452
U006957,0,0.0007998880464583635,numeric__watch_time_last_30d,-2.444902181625366,numeric__completion_rate,-0.625510573387146,numeric__sessions_last_30d,-0.5542927980422974,numeric__days_since_last_session,-0.5459814071655273,numeric__active_days_last_30d,-0.5308845043182373
U007018,1,0.08722217381000519,numeric__sessions_last_30d,-0.7071737051010132,numeric__feature_usage_score,0.45196208357810974,numeric__active_days_last_30d,-0.22680115699768066,numeric__skip_rate,-0.1985853761434555,numeric__days_since_last_session,0.14638282358646393
U005420,0,5.521023558685556e-05,numeric__watch_time_last_30d,-2.4253296852111816,numeric__content_diversity_score,-1.0009703636169434,numeric__completion_rate,-0.8849400877952576,numeric__skip_rate,-0.6286337375640869,numeric__days_since_last_session,-0.5799294710159302
U004400,1,0.4275941252708435,numeric__days_since_last_session,1.6246037483215332,numeric__feature_usage_score,-0.44636932015419006,numeric__sessions_last_30d,-0.4447098672389984,numeric__completion_rate,0.3885662257671356,numeric__watch_time_last_30d,0.37860333919525146
U007112,1,0.7748439908027649,numeric__completion_rate,0.6739020943641663,numeric__skip_rate,0.5258903503417969,numeric__watch_time_last_30d,0.5142875909805298,numeric__content_diversity_score,0.3582001030445099,numeric__sessions_last_30d,0.32895660400390625
U003215,0,0.0005935785593464971,numeric__watch_time_last_30d,-2.4227216243743896,numeric__content_diversity_score,-0.9396442770957947,numeric__sessions_last_30d,-0.5904793739318848,numeric__completion_rate,-0.4808230400085449,numeric__active_days_last_30d,-0.4705551564693451
U007235,1,0.8390544652938843,numeric__days_since_last_session,1.1839466094970703,numeric__completion_rate,0.5013091564178467,numeric__avg_session_duration_min,0.4925958216190338,numeric__sessions_last_30d,0.3398892283439636,numeric__watchlist_additions_per_session,0.24118269979953766
U000828,0,0.007546780630946159,numeric__completion_rate,-1.0236494541168213,numeric__feature_usage_score,-0.5935304164886475,numeric__days_since_last_session,-0.5703158974647522,numeric__sessions_last_30d,-0.5301178097724915,numeric__watch_time_last_30d,-0.5076847076416016
U000565,0,0.015299678780138493,numeric__watch_time_last_30d,-1.4202576875686646,numeric__sessions_last_30d,-0.5265265107154846,numeric__days_since_last_session,-0.5082833170890808,numeric__active_days_last_30d,0.3879355788230896,numeric__watch_time_per_active_day,0.3132229447364807
U006598,0,0.36532649397850037,numeric__watch_time_last_30d,0.4180157780647278,numeric__completion_rate,0.39919033646583557,numeric__sessions_last_30d,0.2913234829902649,numeric__skip_rate,0.2154836803674698,numeric__active_days_last_30d,0.1814909726381302
U008941,0,0.00772301247343421,numeric__completion_rate,-0.7526130080223083,numeric__sessions_last_30d,-0.6331044435501099,numeric__search_activity_last_30d,-0.5012848377227783,numeric__days_since_last_session,-0.4456903338432312,numeric__watchlist_additions_last_30d,-0.26022014021873474
U009674,0,0.797073483467102,numeric__watch_time_last_30d,1.430945634841919,numeric__sessions_last_30d,0.584475576877594,numeric__days_since_last_session,-0.4336259663105011,numeric__feature_usage_score,0.428346186876297,numeric__active_days_last_30d,0.23481331765651703
U008972,0,0.00018911869847215712,numeric__watch_time_last_30d,-2.4481892585754395,numeric__content_diversity_score,-0.9703042507171631,numeric__completion_rate,-0.9456638693809509,numeric__skip_rate,-0.7200527787208557,numeric__sessions_last_30d,-0.6004717946052551
U006030,0,0.0013520109932869673,numeric__completion_rate,-1.0577993392944336,numeric__sessions_last_30d,-0.6233043074607849,numeric__watch_time_last_30d,-0.6002745032310486,numeric__skip_rate,-0.4886709451675415,numeric__days_since_last_session,-0.4095814526081085
U004602,0,0.04318419098854065,numeric__content_diversity_score,-0.6171714067459106,numeric__sessions_last_30d,-0.6045856475830078,numeric__watch_time_last_30d,-0.43789219856262207,numeric__active_days_last_30d,-0.24213874340057373,numeric__completion_rate,0.23004983365535736
U001649,0,0.0009329283493570983,numeric__watch_time_last_30d,-2.4972527027130127,numeric__completion_rate,-0.8341953754425049,numeric__sessions_last_30d,-0.5481985807418823,numeric__skip_rate,-0.3990371525287628,numeric__watchlist_additions_last_30d,-0.36758872866630554
U008822,0,0.0019928852561861277,numeric__watch_time_last_30d,-2.4815242290496826,numeric__sessions_last_30d,-0.6258947849273682,numeric__days_since_last_session,-0.4886379837989807,numeric__active_days_last_30d,-0.3288612961769104,numeric__feature_usage_score,-0.319976806640625
U004249,0,0.27097147703170776,numeric__completion_rate,0.5242537260055542,numeric__days_since_last_session,-0.4626147150993347,numeric__content_diversity_score,0.3788183033466339,numeric__active_days_last_30d,-0.27420681715011597,categorical__plan_student,0.2566438913345337
U007441,1,0.3718796670436859,numeric__days_since_last_session,1.1159868240356445,numeric__sessions_last_30d,-0.9091885685920715,numeric__watch_time_last_30d,0.5606743693351746,numeric__active_days_last_30d,0.19090254604816437,numeric__completion_rate,0.1840881109237671
U000986,0,0.00015066262858454138,numeric__watch_time_last_30d,-2.4442074298858643,numeric__completion_rate,-1.0103256702423096,numeric__skip_rate,-0.7324783205986023,numeric__days_since_last_session,-0.5043257474899292,numeric__watchlist_additions_last_30d,-0.5024985671043396
U009027,0,0.40950825810432434,numeric__days_since_last_session,0.7729548811912537,numeric__watch_time_last_30d,0.45339906215667725,numeric__sessions_last_30d,0.4000953137874603,numeric__skip_rate,-0.3011051118373871,numeric__feature_usage_score,0.25166425108909607
U000248,0,0.0006363843567669392,numeric__watch_time_last_30d,-2.5310778617858887,numeric__sessions_last_30d,-0.5812495350837708,numeric__completion_rate,-0.5565754175186157,numeric__feature_usage_score,-0.5274168848991394,numeric__active_days_last_30d,-0.5187914371490479
U008704,0,0.00014271870895754546,numeric__watch_time_last_30d,-2.45683217048645,numeric__content_diversity_score,-1.0490772724151611,numeric__completion_rate,-0.9293232560157776,numeric__skip_rate,-0.6819032430648804,numeric__sessions_last_30d,-0.5431294441223145
U004039,0,7.446939707733691e-05,numeric__watch_time_last_30d,-2.380625009536743,numeric__content_diversity_score,-0.977099597454071,numeric__completion_rate,-0.9525830745697021,numeric__skip_rate,-0.7640457153320312,numeric__sessions_last_30d,-0.5472059845924377
U006339,0,0.00013976155605632812,numeric__watch_time_last_30d,-2.500622510910034,numeric__completion_rate,-1.038331151008606,numeric__skip_rate,-0.8213207721710205,numeric__sessions_last_30d,-0.7163158059120178,numeric__feature_usage_score,-0.39732035994529724
U005551,0,0.06930546462535858,numeric__completion_rate,-0.6662810444831848,numeric__days_since_last_session,-0.5786574482917786,numeric__skip_rate,-0.3375152051448822,numeric__avg_session_duration_min,0.2654607892036438,numeric__feature_usage_score,0.16978050768375397
U007000,0,0.0019281931454315782,numeric__content_diversity_score,-1.027272343635559,numeric__sessions_last_30d,-0.7717357277870178,numeric__watch_time_last_30d,-0.6754848957061768,numeric__active_days_last_30d,-0.43048128485679626,numeric__days_since_last_session,-0.3960677683353424
U008933,0,0.0012194570153951645,numeric__watch_time_last_30d,-2.424938201904297,numeric__sessions_last_30d,-0.7420010566711426,numeric__completion_rate,-0.6659321784973145,numeric__days_since_last_session,-0.33114948868751526,numeric__content_diversity_score,-0.2799146771430969
U001981,0,0.4410977065563202,numeric__watch_time_last_30d,0.5639298558235168,numeric__days_since_last_session,-0.3376144468784332,numeric__content_diversity_score,0.3361157774925232,numeric__sessions_last_30d,0.2912276089191437,numeric__completion_rate,0.27041658759117126
U002309,0,0.01858176849782467,numeric__watch_time_last_30d,-0.8573095202445984,numeric__sessions_last_30d,-0.6438528895378113,numeric__days_since_last_session,-0.6039982438087463,numeric__completion_rate,-0.4984065294265747,numeric__feature_usage_score,0.24962443113327026
U003841,0,9.695551125332713e-05,numeric__watch_time_last_30d,-2.4412968158721924,numeric__content_diversity_score,-0.9317564368247986,numeric__completion_rate,-0.904483437538147,numeric__sessions_last_30d,-0.5079706907272339,numeric__skip_rate,-0.45032966136932373
U005182,0,0.0004230343911331147,numeric__watch_time_last_30d,-2.3899805545806885,numeric__content_diversity_score,-1.0242302417755127,numeric__completion_rate,-0.9054007530212402,numeric__sessions_last_30d,-0.49666517972946167,numeric__search_activity_last_30d,-0.3912496268749237
U000185,1,0.3354600667953491,numeric__completion_rate,0.689772367477417,numeric__days_since_last_session,-0.3311668336391449,numeric__watch_time_last_30d,0.3277662992477417,numeric__watchlist_additions_per_session,0.24357037246227264,numeric__sessions_last_30d,-0.14777064323425293
U003837,0,0.2025579810142517,numeric__feature_usage_score,0.579735517501831,numeric__watch_time_last_30d,-0.5485134720802307,numeric__skip_rate,0.4679255187511444,numeric__days_since_last_session,-0.4113140404224396,numeric__completion_rate,0.37705546617507935
U007354,0,0.002300177002325654,numeric__content_diversity_score,-0.9912881851196289,numeric__sessions_last_30d,-0.6418749094009399,numeric__days_since_last_session,-0.6197295784950256,numeric__completion_rate,-0.5470778346061707,numeric__active_days_last_30d,-0.48736268281936646
U009241,0,0.0001576933282194659,numeric__watch_time_last_30d,-2.4572184085845947,numeric__completion_rate,-0.9861770272254944,numeric__sessions_last_30d,-0.5886127352714539,numeric__skip_rate,-0.5778253674507141,numeric__watchlist_additions_last_30d,-0.505198061466217
U008842,0,0.040970876812934875,numeric__sessions_last_30d,-0.784573495388031,numeric__watch_time_last_30d,-0.6008251309394836,numeric__feature_usage_score,-0.28741082549095154,numeric__content_diversity_score,-0.219875305891037,numeric__completion_rate,0.16422311961650848
U004364,0,0.017066333442926407,numeric__watch_time_last_30d,-0.6743894815444946,numeric__active_days_last_30d,-0.43594858050346375,numeric__sessions_last_30d,-0.41503670811653137,numeric__completion_rate,-0.35704758763313293,numeric__days_since_last_session,-0.3556658625602722
U000880,0,0.003306884318590164,numeric__completion_rate,-1.087538719177246,numeric__sessions_last_30d,-0.6986187696456909,numeric__watch_time_last_30d,-0.5834845304489136,numeric__skip_rate,-0.47703033685684204,numeric__content_diversity_score,-0.4343797266483307
U002159,0,0.00012263248208910227,numeric__watch_time_last_30d,-2.398477554321289,numeric__completion_rate,-1.2294994592666626,numeric__content_diversity_score,-0.967270016670227,numeric__sessions_last_30d,-0.5545787811279297,numeric__active_days_last_30d,-0.49237707257270813
U002716,0,0.001669516321271658,numeric__watch_time_last_30d,-0.9898355603218079,numeric__completion_rate,-0.8584043383598328,numeric__skip_rate,-0.7423229217529297,numeric__sessions_last_30d,-0.7052581906318665,numeric__search_activity_last_30d,-0.482375830411911
U003495,0,0.008888612501323223,numeric__days_since_last_session,-0.6109345555305481,numeric__search_activity_last_30d,-0.437901109457016,numeric__sessions_last_30d,-0.35222360491752625,numeric__active_days_last_30d,-0.34876179695129395,numeric__watchlist_additions_last_30d,-0.29828956723213196
U002040,0,0.6927126049995422,numeric__sessions_last_30d,0.6698758602142334,numeric__watch_time_last_30d,0.48537853360176086,numeric__avg_session_duration_min,0.45089513063430786,numeric__days_since_last_session,-0.3563123643398285,numeric__completion_rate,0.2716711163520813
U001407,0,0.0016396309947595,numeric__watch_time_last_30d,-2.7316977977752686,numeric__sessions_last_30d,-0.6147822141647339,numeric__completion_rate,-0.37174999713897705,numeric__days_since_last_session,0.26734036207199097,numeric__feature_usage_score,-0.2450353056192398
U002529,0,5.384307587519288e-05,numeric__watch_time_last_30d,-2.443229913711548,numeric__completion_rate,-1.0457085371017456,numeric__content_diversity_score,-1.0318996906280518,numeric__skip_rate,-0.718258798122406,numeric__sessions_last_30d,-0.5907936692237854
U009173,0,0.48515626788139343,numeric__watch_time_last_30d,0.6599904298782349,numeric__sessions_last_30d,0.642959475517273,numeric__completion_rate,-0.34281018376350403,numeric__days_since_last_session,0.25841331481933594,numeric__active_days_last_30d,0.2200491726398468
U008414,0,0.0011334114242345095,numeric__watch_time_last_30d,-2.39396595954895,numeric__active_days_last_30d,-0.5992710590362549,numeric__sessions_last_30d,-0.5630241632461548,numeric__completion_rate,-0.48126357793807983,numeric__feature_usage_score,-0.3504470884799957
U006835,0,0.30362939834594727,numeric__completion_rate,0.6079738140106201,numeric__days_since_last_session,-0.5673995614051819,numeric__watch_time_last_30d,0.5224835872650146,numeric__tenure_days,-0.5152450203895569,numeric__sessions_last_30d,0.479846328496933
U004240,0,0.02246231399476528,numeric__watch_time_last_30d,-0.5311374068260193,numeric__sessions_last_30d,-0.5073674917221069,numeric__watchlist_additions_last_30d,-0.39145350456237793,numeric__avg_session_duration_min,0.3838607668876648,numeric__completion_rate,-0.36549660563468933
U000026,0,0.001491932780481875,numeric__watch_time_last_30d,-1.2225226163864136,numeric__feature_usage_score,-0.6659172177314758,numeric__sessions_last_30d,-0.5851277112960815,numeric__active_days_last_30d,-0.534410297870636,numeric__completion_rate,-0.5312306880950928
U007073,0,0.0003059655427932739,numeric__watch_time_last_30d,-1.2833162546157837,numeric__content_diversity_score,-1.1254732608795166,numeric__completion_rate,-0.990411102771759,numeric__skip_rate,-0.8227934241294861,numeric__days_since_last_session,-0.5387084484100342
U006256,0,0.00047007037210278213,numeric__watch_time_last_30d,-2.4253036975860596,numeric__completion_rate,-0.9103043079376221,numeric__skip_rate,-0.6811731457710266,numeric__sessions_last_30d,-0.6202878952026367,numeric__active_days_last_30d,-0.46341589093208313
U008982,0,0.34560829401016235,numeric__content_diversity_score,0.4332495331764221,numeric__avg_session_duration_min,0.4328823685646057,numeric__sessions_last_30d,0.3332764506340027,numeric__tenure_days,-0.3062341809272766,numeric__completion_rate,0.29378506541252136
U001191,0,0.0006473643006756902,numeric__watch_time_last_30d,-2.3918042182922363,numeric__content_diversity_score,-1.003562331199646,numeric__completion_rate,-0.6613243818283081,numeric__sessions_last_30d,-0.5403783321380615,numeric__watchlist_additions_last_30d,-0.4802790880203247
U005239,0,0.0010863634524866939,numeric__watch_time_last_30d,-2.4705634117126465,numeric__sessions_last_30d,-0.5329110026359558,numeric__days_since_last_session,-0.4667302668094635,numeric__watchlist_additions_last_30d,-0.4309132993221283,numeric__completion_rate,-0.4252924621105194
U004166,0,0.07198777049779892,numeric__sessions_last_30d,-0.506973922252655,numeric__completion_rate,-0.45036324858665466,numeric__days_since_last_session,-0.44814035296440125,numeric__watch_time_last_30d,0.37366342544555664,numeric__active_days_last_30d,-0.1980123370885849
U007555,0,0.000902608735486865,numeric__content_diversity_score,-1.0979931354522705,numeric__watch_time_last_30d,-0.9263560175895691,numeric__completion_rate,-0.8449783325195312,numeric__skip_rate,-0.7543975114822388,numeric__sessions_last_30d,-0.7356602549552917
U006329,1,0.8057863116264343,numeric__watch_time_last_30d,0.9389621615409851,numeric__days_since_last_session,0.7715925574302673,numeric__sessions_last_30d,0.6026505827903748,numeric__completion_rate,0.4072165787220001,numeric__feature_usage_score,-0.23949648439884186
U003584,1,0.9382262825965881,numeric__watch_time_last_30d,1.2941564321517944,numeric__sessions_last_30d,0.5738829374313354,numeric__completion_rate,0.5173129439353943,numeric__avg_session_duration_min,0.3618558645248413,numeric__content_diversity_score,0.3417623043060303
U001958,0,0.0011851449962705374,numeric__completion_rate,-1.0569500923156738,numeric__watch_time_last_30d,-0.9150332808494568,numeric__active_days_last_30d,-0.6382579207420349,numeric__days_since_last_session,-0.5450850129127502,numeric__sessions_last_30d,-0.4564319849014282
U006046,0,0.8801077604293823,numeric__watch_time_last_30d,1.4724795818328857,numeric__days_since_last_session,0.8444322347640991,numeric__skip_rate,0.5140513181686401,numeric__completion_rate,0.49851369857788086,numeric__sessions_last_30d,0.4723149836063385
U000462,0,0.0002347050904063508,numeric__watch_time_last_30d,-2.434586763381958,numeric__content_diversity_score,-1.026656150817871,numeric__completion_rate,-0.9626011848449707,numeric__sessions_last_30d,-0.5602549314498901,numeric__watchlist_additions_last_30d,-0.4428997337818146
U009748,1,0.3549347221851349,numeric__days_since_last_session,-0.5708832144737244,numeric__sessions_last_30d,0.3895178735256195,numeric__content_diversity_score,0.383144736289978,numeric__feature_usage_score,0.33380961418151855,numeric__watch_time_last_30d,0.2727656364440918
U006185,0,0.000719405768904835,numeric__watch_time_last_30d,-2.442307949066162,numeric__completion_rate,-0.7562743425369263,numeric__days_since_last_session,-0.581825315952301,numeric__active_days_last_30d,-0.5034124255180359,numeric__sessions_last_30d,-0.44004660844802856
U003911,0,0.023915335536003113,numeric__sessions_last_30d,-0.7157772183418274,numeric__days_since_last_session,-0.6636967658996582,numeric__active_days_last_30d,-0.36792945861816406,numeric__feature_usage_score,-0.23794929683208466,numeric__searches_per_session,-0.13140910863876343
U003159,0,0.01190127618610859,numeric__sessions_last_30d,-0.7521374225616455,numeric__watch_time_last_30d,-0.5908470749855042,numeric__content_diversity_score,-0.26095032691955566,numeric__active_days_last_30d,-0.25086748600006104,numeric__feature_usage_score,-0.21653003990650177
U001095,0,0.01070673018693924,numeric__completion_rate,-0.9948613047599792,numeric__watch_time_last_30d,-0.845720112323761,numeric__skip_rate,-0.8173683881759644,numeric__avg_session_duration_min,-0.3903247117996216,numeric__content_diversity_score,-0.24145495891571045
U000735,0,0.2702133357524872,numeric__skip_rate,0.731528103351593,numeric__completion_rate,0.46389538049697876,numeric__sessions_last_30d,-0.4073326587677002,numeric__days_since_last_session,-0.39550599455833435,numeric__watch_time_last_30d,-0.3722507953643799
U004218,0,0.004989863373339176,numeric__watch_time_last_30d,-2.502159357070923,numeric__sessions_last_30d,-0.7431367635726929,numeric__days_since_last_session,-0.45195329189300537,numeric__feature_usage_score,0.29783111810684204,numeric__skip_rate,-0.14691905677318573
U009711,0,0.2015465945005417,numeric__completion_rate,-0.8580211400985718,numeric__watch_time_per_active_day,0.4581867456436157,numeric__days_since_last_session,-0.4412230849266052,numeric__sessions_last_30d,0.3603239357471466,numeric__tenure_days,0.35633644461631775
U004619,0,0.06563355028629303,numeric__watch_time_last_30d,-0.9206968545913696,numeric__sessions_last_30d,-0.7582146525382996,numeric__avg_session_duration_min,0.4931246340274811,numeric__days_since_last_session,-0.40061691403388977,numeric__skip_rate,0.3835335969924927
U002657,0,0.10330364108085632,numeric__days_since_last_session,-0.5184492468833923,numeric__completion_rate,-0.4647657573223114,numeric__watch_time_last_30d,0.36811110377311707,numeric__watchlist_additions_per_session,0.20088186860084534,numeric__skip_rate,-0.1879824548959732
U009979,0,0.018669895827770233,numeric__sessions_last_30d,-0.5848497748374939,numeric__completion_rate,-0.4565238952636719,numeric__days_since_last_session,-0.3794158697128296,numeric__active_days_last_30d,-0.30779218673706055,numeric__feature_usage_score,-0.2456580400466919
U008513,0,0.03730274364352226,numeric__completion_rate,-0.7780182361602783,numeric__watch_time_last_30d,-0.5442870259284973,numeric__tenure_days,0.5361873507499695,numeric__skip_rate,-0.5050317049026489,numeric__sessions_last_30d,-0.4762612581253052
U008975,1,0.7678136825561523,numeric__watch_time_last_30d,0.6613279581069946,numeric__sessions_last_30d,0.5960732698440552,numeric__days_since_last_session,0.27670109272003174,numeric__completion_rate,0.26933661103248596,numeric__active_days_last_30d,0.2561998665332794
U002983,0,0.3024134933948517,numeric__watch_time_last_30d,0.7450124025344849,numeric__sessions_last_30d,0.6675476431846619,numeric__days_since_last_session,-0.6170513033866882,numeric__tenure_days,-0.35132214426994324,numeric__completion_rate,0.25806376338005066
U007901,0,0.10749885439872742,numeric__sessions_last_30d,-0.5118752717971802,numeric__watch_time_last_30d,0.4674871861934662,numeric__active_days_last_30d,0.3927927315235138,numeric__completion_rate,-0.31565985083580017,numeric__search_activity_last_30d,-0.21493537724018097
U007439,0,0.00028334715170785785,numeric__watch_time_last_30d,-2.546469211578369,numeric__completion_rate,-0.8270458579063416,numeric__sessions_last_30d,-0.5844562649726868,numeric__days_since_last_session,-0.47912585735321045,numeric__skip_rate,-0.4428563416004181
U007453,0,0.011922423727810383,numeric__completion_rate,-1.1871932744979858,numeric__days_since_last_session,-0.619559645652771,numeric__watch_time_last_30d,-0.41918715834617615,numeric__watchlist_additions_per_session,-0.40862658619880676,numeric__watchlist_additions_last_30d,-0.375887006521225
U003294,0,0.21612945199012756,numeric__days_since_last_session,-0.5689691305160522,numeric__sessions_last_30d,0.43804171681404114,numeric__watch_time_per_active_day,0.4233449399471283,numeric__watchlist_additions_per_session,-0.3143620193004608,numeric__completion_rate,0.28902214765548706
U009980,0,0.0001725273032207042,numeric__watch_time_last_30d,-2.468306064605713,numeric__completion_rate,-0.9611770510673523,numeric__content_diversity_score,-0.6390989422798157,numeric__skip_rate,-0.6192286610603333,numeric__sessions_last_30d,-0.5417864918708801
U007311,0,0.019818414002656937,numeric__watch_time_last_30d,-0.638756275177002,numeric__completion_rate,-0.4985567629337311,numeric__days_since_last_session,-0.4260198473930359,numeric__sessions_last_30d,-0.2729978859424591,numeric__skip_rate,-0.1675059050321579
U009984,0,0.33378398418426514,numeric__days_since_last_session,-0.4725230634212494,numeric__completion_rate,0.3754938542842865,numeric__watch_time_last_30d,0.33704668283462524,numeric__sessions_last_30d,0.3192853033542633,numeric__content_diversity_score,0.27398189902305603
U006621,0,0.00728088803589344,numeric__completion_rate,-0.9813580513000488,numeric__watch_time_last_30d,-0.8181146383285522,numeric__sessions_last_30d,-0.6506126523017883,numeric__skip_rate,-0.5339378714561462,numeric__search_activity_last_30d,-0.44267594814300537
U000409,0,0.7566313147544861,numeric__completion_rate,1.015401005744934,numeric__watch_time_last_30d,0.5971112251281738,numeric__skip_rate,0.46035102009773254,numeric__sessions_last_30d,0.37693271040916443,numeric__days_since_last_session,-0.37601590156555176
U003290,0,0.0996934175491333,numeric__watch_time_last_30d,0.7210327982902527,numeric__completion_rate,-0.5581718683242798,numeric__sessions_last_30d,-0.3793734908103943,numeric__watch_time_per_active_day,0.3648809492588043,numeric__days_since_last_session,-0.31707286834716797
U004468,0,0.0030868968460708857,numeric__watch_time_last_30d,-2.5911080837249756,numeric__sessions_last_30d,-0.7116471529006958,numeric__completion_rate,-0.3216785788536072,numeric__skip_rate,-0.18680422008037567,numeric__feature_usage_score,-0.1572410613298416
U000293,0,0.22496171295642853,numeric__completion_rate,-0.722678542137146,numeric__days_since_last_session,-0.5570629835128784,numeric__watch_time_last_30d,0.3911033868789673,numeric__content_diversity_score,0.3746223449707031,numeric__avg_session_duration_min,0.3209623694419861
U009030,0,0.00891774520277977,numeric__completion_rate,-1.6668684482574463,numeric__days_since_last_session,-0.6828931570053101,numeric__skip_rate,-0.6630254983901978,numeric__watch_time_last_30d,0.4142645597457886,numeric__watchlist_additions_per_session,-0.3588523864746094
