user_id,y_true,predicted_probability,predicted_label_050,model_name,split,top_driver_1,top_driver_1_shap,top_driver_2,top_driver_2_shap,top_driver_3,top_driver_3_shap,plan,num_services,risk_tier,estimated_monthly_value,revenue_at_risk,priority_score,driver_category,recommended_playbook
U009963,0,0.4275663793087005,0,xgboost,test,numeric__watch_time_last_30d,0.4443527162075043,numeric__completion_rate,0.2655246555805206,numeric__skip_rate,0.2189900130033493,individual,3,high,15,6.4134956896305075,6.4134956896305075,consumption_quality,engagement_quality_recovery
U002037,1,0.7118605971336365,1,xgboost,test,numeric__watch_time_last_30d,0.7374435663223267,numeric__completion_rate,0.7204753756523132,numeric__sessions_last_30d,0.5919591784477234,student,2,critical,9,6.406745374202728,6.406745374202728,engagement_decline,re_engagement_nudge
U004899,0,0.4565686881542206,0,xgboost,test,numeric__watch_time_last_30d,0.8743920922279358,numeric__days_since_last_session,-0.5261968970298767,numeric__completion_rate,0.4750838577747345,individual,2,high,14,6.391961634159088,6.391961634159088,engagement_decline,re_engagement_nudge
U002818,0,0.4563005864620209,0,xgboost,test,numeric__watch_time_last_30d,0.7670980095863342,numeric__completion_rate,-0.4098851978778839,numeric__sessions_last_30d,0.3797852694988251,individual,2,high,14,6.388208210468292,6.388208210468292,engagement_decline,re_engagement_nudge
U005479,1,0.3192141652107239,0,xgboost,test,numeric__completion_rate,0.6509186029434204,numeric__watch_time_last_30d,0.5867183208465576,numeric__feature_usage_score,-0.4396121799945831,family,2,medium,20,6.3842833042144775,6.3842833042144775,consumption_quality,engagement_quality_recovery
U004095,0,0.4556289911270141,0,xgboost,test,numeric__watch_time_last_30d,0.8620535135269165,numeric__days_since_last_session,0.8251599669456482,numeric__completion_rate,-0.4671517610549927,individual,2,high,14,6.378805875778197,6.378805875778197,engagement_decline,re_engagement_nudge
U008625,0,0.2549662590026855,0,xgboost,test,numeric__watch_time_last_30d,1.2034826278686523,numeric__days_since_last_session,-0.6090880036354065,numeric__sessions_last_30d,0.3667399287223816,premium,3,medium,25,6.374156475067137,6.374156475067137,engagement_decline,re_engagement_nudge
U002983,0,0.3024134933948517,0,xgboost,test,numeric__watch_time_last_30d,0.7450124025344849,numeric__sessions_last_30d,0.6675476431846619,numeric__days_since_last_session,-0.6170513033866882,family,3,medium,21,6.350683361291885,6.350683361291885,engagement_decline,re_engagement_nudge
U008899,1,0.7049808502197266,1,xgboost,test,numeric__watch_time_last_30d,1.3898097276687622,numeric__sessions_last_30d,0.5690320730209351,numeric__days_since_last_session,-0.449561059474945,student,2,critical,9,6.344827651977539,6.344827651977539,engagement_decline,re_engagement_nudge
U007826,0,0.4488176703453064,0,xgboost,test,numeric__sessions_last_30d,0.4042615294456482,numeric__days_since_last_session,-0.4038399457931518,numeric__feature_usage_score,0.3770438432693481,individual,2,high,14,6.2834473848342896,6.2834473848342896,engagement_decline,re_engagement_nudge
U004785,0,0.4802144169807434,0,xgboost,test,numeric__days_since_last_session,0.8568974733352661,numeric__watch_time_last_30d,0.4739834666252136,numeric__sessions_last_30d,0.4097563624382019,individual,1,high,13,6.242787420749664,6.242787420749664,engagement_decline,re_engagement_nudge
U001629,1,0.7788704037666321,1,xgboost,test,numeric__watch_time_last_30d,0.986666977405548,numeric__days_since_last_session,0.7296168208122253,numeric__sessions_last_30d,0.6558583378791809,student,1,critical,8,6.230963230133057,6.230963230133057,engagement_decline,re_engagement_nudge
U004053,0,0.3269965350627899,0,xgboost,test,numeric__days_since_last_session,2.085505485534668,numeric__watch_time_last_30d,-1.2241724729537964,numeric__completion_rate,0.5497448444366455,family,1,medium,19,6.212934166193008,6.212934166193008,engagement_decline,re_engagement_nudge
U002555,0,0.6871901750564575,1,xgboost,test,numeric__watch_time_last_30d,0.8432649374008179,numeric__sessions_last_30d,0.6421576142311096,numeric__days_since_last_session,-0.3395495116710663,student,2,high,9,6.184711575508118,6.184711575508118,engagement_decline,re_engagement_nudge
U005768,1,0.6868644952774048,1,xgboost,test,numeric__watch_time_last_30d,1.0284767150878906,numeric__sessions_last_30d,0.7362577319145203,numeric__days_since_last_session,0.236507162451744,student,2,high,9,6.181780457496643,6.181780457496643,engagement_decline,re_engagement_nudge
U001981,0,0.4410977065563202,0,xgboost,test,numeric__watch_time_last_30d,0.5639298558235168,numeric__days_since_last_session,-0.3376144468784332,numeric__content_diversity_score,0.3361157774925232,individual,2,high,14,6.175367891788483,6.175367891788483,engagement_decline,re_engagement_nudge
U008975,1,0.7678136825561523,1,xgboost,test,numeric__watch_time_last_30d,0.6613279581069946,numeric__sessions_last_30d,0.5960732698440552,numeric__days_since_last_session,0.2767010927200317,student,1,critical,8,6.142509460449219,6.142509460449219,engagement_decline,re_engagement_nudge
U005883,1,0.7646986246109009,1,xgboost,test,numeric__days_since_last_session,1.1586337089538574,numeric__watch_time_last_30d,0.4053057432174682,numeric__feature_usage_score,0.3325839936733246,student,1,critical,8,6.117588996887207,6.117588996887207,engagement_decline,re_engagement_nudge
U002044,0,0.2912077009677887,0,xgboost,test,numeric__sessions_last_30d,0.3871932029724121,numeric__days_since_last_session,-0.3749533891677856,numeric__completion_rate,0.3502205312252044,family,3,medium,21,6.115361720323563,6.115361720323563,engagement_decline,re_engagement_nudge
U007667,0,0.3057093024253845,0,xgboost,test,numeric__watch_time_last_30d,0.4679466485977173,numeric__sessions_last_30d,0.3474206030368805,numeric__skip_rate,-0.24197418987751,family,2,medium,20,6.11418604850769,6.11418604850769,engagement_decline,re_engagement_nudge
U005461,0,0.4363037347793579,0,xgboost,test,numeric__tenure_days,0.918357789516449,numeric__days_since_last_session,-0.5594463348388672,numeric__completion_rate,0.5483297109603882,individual,2,high,14,6.108252286911011,6.108252286911011,consumption_quality,engagement_quality_recovery
U002632,0,0.7618197202682495,1,xgboost,test,numeric__watch_time_last_30d,1.5210598707199097,numeric__sessions_last_30d,0.6471712589263916,numeric__days_since_last_session,0.3694412112236023,student,1,critical,8,6.094557762145996,6.094557762145996,engagement_decline,re_engagement_nudge
U007934,0,0.4051577150821686,0,xgboost,test,numeric__completion_rate,0.8467724919319153,numeric__days_since_last_session,-0.4769387245178222,numeric__watch_time_last_30d,0.2733812034130096,individual,3,high,15,6.077365726232529,6.077365726232529,engagement_decline,re_engagement_nudge
U000409,0,0.7566313147544861,1,xgboost,test,numeric__completion_rate,1.015401005744934,numeric__watch_time_last_30d,0.5971112251281738,numeric__skip_rate,0.4603510200977325,student,1,critical,8,6.053050518035889,6.053050518035889,consumption_quality,engagement_quality_recovery
U008905,1,0.4652349054813385,0,xgboost,test,numeric__watch_time_last_30d,0.8256226778030396,numeric__sessions_last_30d,0.6125755906105042,numeric__days_since_last_session,-0.5575507879257202,individual,1,high,13,6.0480537712574005,6.0480537712574005,engagement_decline,re_engagement_nudge
U000724,1,0.2514172792434692,0,xgboost,test,numeric__watch_time_last_30d,0.5909024477005005,numeric__days_since_last_session,-0.4661564528942108,numeric__sessions_last_30d,0.3834948241710663,premium,2,medium,24,6.03401470184326,6.03401470184326,engagement_decline,re_engagement_nudge
U005127,0,0.4305971562862396,0,xgboost,test,numeric__days_since_last_session,-0.4524042010307312,numeric__completion_rate,0.4351208806037903,numeric__feature_usage_score,0.433752030134201,individual,2,high,14,6.028360188007355,6.028360188007355,consumption_quality,engagement_quality_recovery
U003760,1,0.4016607701778412,0,xgboost,test,numeric__sessions_last_30d,0.4266594350337982,numeric__days_since_last_session,0.3618851602077484,numeric__skip_rate,0.2209882885217666,individual,3,high,15,6.024911552667618,6.024911552667618,engagement_decline,re_engagement_nudge
U005393,0,0.3162634670734405,0,xgboost,test,numeric__watch_time_last_30d,0.7661210298538208,numeric__sessions_last_30d,0.5629847049713135,numeric__watchlist_additions_per_session,-0.3939176499843597,family,1,medium,19,6.00900587439537,6.00900587439537,engagement_decline,re_engagement_nudge
U004843,0,0.4581548273563385,0,xgboost,test,numeric__completion_rate,1.1732146739959717,numeric__skip_rate,0.6935546398162842,numeric__watch_time_last_30d,0.3537245690822601,individual,1,high,13,5.9560127556324005,5.9560127556324005,consumption_quality,engagement_quality_recovery
U003488,0,0.455505222082138,0,xgboost,test,numeric__days_since_last_session,0.8699499368667603,numeric__completion_rate,-0.4647798538208008,numeric__watch_time_last_30d,0.350290298461914,individual,1,high,13,5.921567887067794,5.921567887067794,engagement_decline,re_engagement_nudge
U007998,0,0.4229659736156463,0,xgboost,test,numeric__feature_usage_score,0.4750683009624481,numeric__days_since_last_session,-0.4338071644306183,numeric__content_diversity_score,0.336584597826004,individual,2,high,14,5.921523630619048,5.921523630619048,discovery_weakness,content_discovery_boost
U001935,0,0.4538195729255676,0,xgboost,test,numeric__watch_time_last_30d,0.8718729019165039,numeric__sessions_last_30d,0.552198052406311,numeric__days_since_last_session,-0.399271696805954,individual,1,high,13,5.899654448032379,5.899654448032379,engagement_decline,re_engagement_nudge
U009970,1,0.4188898503780365,0,xgboost,test,numeric__watch_time_last_30d,0.9492258429527284,numeric__days_since_last_session,0.8142128586769104,numeric__completion_rate,-0.6687024235725403,individual,2,high,14,5.864457905292511,5.864457905292511,engagement_decline,re_engagement_nudge
U004778,0,0.6510871052742004,1,xgboost,test,numeric__watch_time_last_30d,0.8643621802330017,numeric__completion_rate,0.52833491563797,numeric__sessions_last_30d,0.4975647330284118,student,2,high,9,5.859783947467804,5.859783947467804,engagement_decline,re_engagement_nudge
U007404,1,0.4505775570869446,0,xgboost,test,numeric__completion_rate,0.4705337285995483,numeric__days_since_last_session,-0.3820655345916748,numeric__active_days_last_30d,0.2964942157268524,individual,1,high,13,5.8575082421302795,5.8575082421302795,engagement_decline,re_engagement_nudge
U004320,0,0.3880281448364258,0,xgboost,test,numeric__completion_rate,0.3868221938610077,numeric__sessions_last_30d,0.3835592567920685,numeric__days_since_last_session,-0.3667629063129425,individual,3,medium,15,5.820422172546387,5.820422172546387,engagement_decline,re_engagement_nudge
U001494,1,0.5777704119682312,1,xgboost,test,numeric__content_diversity_score,0.5123170614242554,numeric__completion_rate,0.4693726003170013,numeric__sessions_last_30d,0.3716718554496765,student,3,high,10,5.777704119682312,5.777704119682312,consumption_quality,engagement_quality_recovery
U001205,0,0.3843196630477905,0,xgboost,test,numeric__days_since_last_session,0.8791322112083435,numeric__watch_time_last_30d,0.7903514504432678,numeric__completion_rate,-0.5416613817214966,individual,3,medium,15,5.764794945716858,5.764794945716858,engagement_decline,re_engagement_nudge
U000066,0,0.2740921974182129,0,xgboost,test,numeric__skip_rate,0.4493576288223266,numeric__sessions_last_30d,0.3984620273113251,numeric__watchlist_additions_last_30d,-0.3357901275157928,family,3,medium,21,5.755936145782471,5.755936145782471,consumption_quality,engagement_quality_recovery
U008310,0,0.5746781229972839,1,xgboost,test,numeric__completion_rate,0.7189124822616577,numeric__skip_rate,0.4549219310283661,numeric__days_since_last_session,0.4245645701885223,student,3,high,10,5.746781229972839,5.746781229972839,consumption_quality,engagement_quality_recovery
U006027,1,0.4104469418525696,0,xgboost,test,numeric__content_diversity_score,0.4726800322532654,numeric__days_since_last_session,0.3050771355628967,numeric__skip_rate,0.2094976156949997,individual,2,high,14,5.746257185935974,5.746257185935974,consumption_quality,engagement_quality_recovery
U008066,0,0.4412616491317749,0,xgboost,test,numeric__days_since_last_session,0.6695890426635742,numeric__watch_time_last_30d,0.550125002861023,numeric__feature_usage_score,-0.2809535264968872,individual,1,high,13,5.736401438713074,5.736401438713074,engagement_decline,re_engagement_nudge
U003616,1,0.6371148824691772,1,xgboost,test,numeric__watch_time_last_30d,0.9268847703933716,numeric__sessions_last_30d,0.6430129408836365,numeric__days_since_last_session,-0.4495427310466766,student,2,high,9,5.734033942222595,5.734033942222595,engagement_decline,re_engagement_nudge
U002736,1,0.7139410972595215,1,xgboost,test,numeric__days_since_last_session,2.4184927940368652,numeric__completion_rate,-0.9300009608268738,numeric__watch_time_last_30d,-0.6762506365776062,student,1,critical,8,5.711528778076172,5.711528778076172,engagement_decline,re_engagement_nudge
U000735,0,0.2702133357524872,0,xgboost,test,numeric__skip_rate,0.731528103351593,numeric__completion_rate,0.4638953804969787,numeric__sessions_last_30d,-0.4073326587677002,family,3,medium,21,5.674480050802231,5.674480050802231,consumption_quality,engagement_quality_recovery
U008888,0,0.2665983438491821,0,xgboost,test,numeric__sessions_last_30d,-0.6577969193458557,numeric__feature_usage_score,0.5558377504348755,numeric__completion_rate,0.3422642648220062,family,3,medium,21,5.598565220832824,5.598565220832824,consumption_quality,engagement_quality_recovery
U008346,0,0.5083182454109192,1,xgboost,test,numeric__sessions_last_30d,0.5390159487724304,numeric__completion_rate,0.4779849052429199,numeric__days_since_last_session,-0.3756909966468811,student,4,high,11,5.591500699520111,5.591500699520111,engagement_decline,re_engagement_nudge
U004315,1,0.6180696487426758,1,xgboost,test,numeric__watch_time_last_30d,0.7896403670310974,numeric__sessions_last_30d,0.5373929738998413,numeric__days_since_last_session,-0.4381450116634369,student,2,high,9,5.562626838684082,5.562626838684082,engagement_decline,re_engagement_nudge
U001617,1,0.2303530424833297,0,xgboost,test,numeric__completion_rate,-0.5862970948219299,numeric__content_diversity_score,0.5022232532501221,numeric__feature_usage_score,0.3905168175697326,premium,2,medium,24,5.528473019599913,5.528473019599913,consumption_quality,engagement_quality_recovery
U002609,0,0.4246238470077514,0,xgboost,test,numeric__watch_time_last_30d,0.4793175756931305,numeric__days_since_last_session,-0.4656112194061279,numeric__sessions_last_30d,0.3683287799358368,individual,1,high,13,5.520110011100768,5.520110011100768,engagement_decline,re_engagement_nudge
U002082,1,0.3934974670410156,0,xgboost,test,numeric__days_since_last_session,1.3129578828811646,numeric__watch_time_last_30d,0.5054731369018555,numeric__sessions_last_30d,0.330647200345993,individual,2,medium,14,5.508964538574219,5.508964538574219,engagement_decline,re_engagement_nudge
U006614,0,0.3646422326564789,0,xgboost,test,numeric__watch_time_last_30d,0.7489469051361084,numeric__sessions_last_30d,0.6364418268203735,numeric__days_since_last_session,-0.2677653431892395,individual,3,medium,15,5.469633489847183,5.469633489847183,engagement_decline,re_engagement_nudge
U001103,1,0.364041656255722,0,xgboost,test,numeric__watch_time_last_30d,0.773007869720459,numeric__days_since_last_session,-0.5437093377113342,numeric__sessions_last_30d,0.5391566157341003,individual,3,medium,15,5.46062484383583,5.46062484383583,engagement_decline,re_engagement_nudge
U006753,1,0.6059178709983826,1,xgboost,test,numeric__watch_time_last_30d,0.8672052025794983,numeric__sessions_last_30d,0.6060170531272888,numeric__days_since_last_session,-0.4080819189548492,student,2,high,9,5.453260838985443,5.453260838985443,engagement_decline,re_engagement_nudge
U000976,0,0.4180676639080047,0,xgboost,test,numeric__watch_time_last_30d,0.8901001811027527,numeric__sessions_last_30d,0.6146159768104553,numeric__days_since_last_session,-0.5018805265426636,individual,1,high,13,5.434879630804061,5.434879630804061,engagement_decline,re_engagement_nudge
U003871,1,0.6785695552825928,1,xgboost,test,numeric__watch_time_last_30d,1.2612557411193848,numeric__days_since_last_session,-0.5479704141616821,numeric__sessions_last_30d,0.5134572386741638,student,1,high,8,5.428556442260742,5.428556442260742,engagement_decline,re_engagement_nudge
U003294,0,0.2161294519901275,0,xgboost,test,numeric__days_since_last_session,-0.5689691305160522,numeric__sessions_last_30d,0.4380417168140411,numeric__watch_time_per_active_day,0.4233449399471283,premium,3,medium,25,5.403236299753187,5.403236299753187,engagement_decline,re_engagement_nudge
U008289,1,0.5994091629981995,1,xgboost,test,numeric__watch_time_last_30d,0.7616101503372192,numeric__sessions_last_30d,0.6309863924980164,numeric__days_since_last_session,0.554756224155426,student,2,high,9,5.394682466983795,5.394682466983795,engagement_decline,re_engagement_nudge
U004257,0,0.4148460328578949,0,xgboost,test,numeric__feature_usage_score,0.3686678409576416,numeric__days_since_last_session,-0.3638382852077484,numeric__content_diversity_score,0.3296168446540832,individual,1,high,13,5.392998427152634,5.392998427152634,discovery_weakness,content_discovery_boost
U007982,1,0.2695335149765014,0,xgboost,test,numeric__sessions_last_30d,-0.7021282315254211,numeric__skip_rate,0.6899057030677795,numeric__completion_rate,0.6038356423377991,family,2,medium,20,5.390670299530028,5.390670299530028,consumption_quality,engagement_quality_recovery
U007657,0,0.3840617537498474,0,xgboost,test,numeric__watch_time_last_30d,0.4093561172485351,numeric__sessions_last_30d,0.3499733805656433,numeric__skip_rate,-0.3069082498550415,individual,2,medium,14,5.376864552497864,5.376864552497864,engagement_decline,re_engagement_nudge
U001820,1,0.356341004371643,0,xgboost,test,numeric__skip_rate,0.6652935147285461,numeric__content_diversity_score,0.3845652937889099,numeric__feature_usage_score,-0.3255877494812011,individual,3,medium,15,5.345115065574645,5.345115065574645,consumption_quality,engagement_quality_recovery
U000622,1,0.410751074552536,0,xgboost,test,numeric__content_diversity_score,0.6626045107841492,numeric__watch_time_last_30d,0.5801157355308533,numeric__sessions_last_30d,0.5579127669334412,individual,1,high,13,5.339763969182968,5.339763969182968,engagement_decline,re_engagement_nudge
U004354,0,0.2132271975278854,0,xgboost,test,numeric__completion_rate,0.7285982370376587,numeric__sessions_last_30d,-0.5241115093231201,numeric__watch_time_last_30d,-0.5097982287406921,premium,3,medium,25,5.330679938197135,5.330679938197135,engagement_decline,re_engagement_nudge
U001658,1,0.2665063440799713,0,xgboost,test,numeric__content_diversity_score,0.4857144057750702,numeric__tenure_days,-0.3468033075332641,numeric__completion_rate,0.3243262767791748,family,2,medium,20,5.330126881599426,5.330126881599426,consumption_quality,engagement_quality_recovery
U009592,0,0.4097027480602264,0,xgboost,test,numeric__watch_time_last_30d,-0.5720133781433105,numeric__days_since_last_session,0.5553147196769714,numeric__tenure_days,0.5316241979598999,individual,1,high,13,5.326135724782943,5.326135724782943,engagement_decline,re_engagement_nudge
U009748,1,0.3549347221851349,0,xgboost,test,numeric__days_since_last_session,-0.5708832144737244,numeric__sessions_last_30d,0.3895178735256195,numeric__content_diversity_score,0.383144736289978,individual,3,medium,15,5.324020832777023,5.324020832777023,engagement_decline,re_engagement_nudge
U009027,0,0.4095082581043243,0,xgboost,test,numeric__days_since_last_session,0.7729548811912537,numeric__watch_time_last_30d,0.4533990621566772,numeric__sessions_last_30d,0.4000953137874603,individual,1,high,13,5.3236073553562155,5.3236073553562155,engagement_decline,re_engagement_nudge
U005637,1,0.6640067100524902,1,xgboost,test,numeric__watch_time_last_30d,0.7025861740112305,numeric__completion_rate,0.5641643404960632,numeric__sessions_last_30d,0.5059148669242859,student,1,high,8,5.312053680419922,5.312053680419922,engagement_decline,re_engagement_nudge
U008967,0,0.4044966399669647,0,xgboost,test,numeric__watch_time_last_30d,0.9885470271110536,numeric__sessions_last_30d,0.6413029432296753,numeric__days_since_last_session,-0.5845719575881958,individual,1,high,13,5.258456319570541,5.258456319570541,engagement_decline,re_engagement_nudge
U005483,0,0.3744190037250519,0,xgboost,test,numeric__days_since_last_session,-0.7549045085906982,numeric__completion_rate,0.4764524102210998,numeric__watch_time_last_30d,0.4511927366256714,individual,2,medium,14,5.241866052150726,5.241866052150726,engagement_decline,re_engagement_nudge
U008869,0,0.3727914988994598,0,xgboost,test,numeric__days_since_last_session,-0.7176538705825806,numeric__watch_time_last_30d,0.4223277270793915,numeric__sessions_last_30d,0.3379661440849304,individual,2,medium,14,5.219080984592437,5.219080984592437,engagement_decline,re_engagement_nudge
U006097,0,0.3447976410388946,0,xgboost,test,numeric__completion_rate,0.3684127032756805,numeric__watch_time_last_30d,0.3467092216014862,numeric__skip_rate,0.2901217043399811,individual,3,medium,15,5.171964615583419,5.171964615583419,consumption_quality,engagement_quality_recovery
U008784,1,0.3977748155593872,0,xgboost,test,numeric__watch_time_last_30d,0.923531711101532,numeric__sessions_last_30d,0.5586996674537659,numeric__content_diversity_score,0.3350507616996765,individual,1,medium,13,5.171072602272034,5.171072602272034,engagement_decline,re_engagement_nudge
U005665,0,0.2580115497112274,0,xgboost,test,numeric__watch_time_last_30d,0.4949123561382293,numeric__days_since_last_session,-0.2621530294418335,numeric__completion_rate,0.2189653813838958,family,2,medium,20,5.160230994224548,5.160230994224548,engagement_decline,re_engagement_nudge
U003777,1,0.3936213552951813,0,xgboost,test,numeric__watch_time_last_30d,0.8615284562110901,numeric__sessions_last_30d,0.5716005563735962,numeric__days_since_last_session,-0.4955639541149139,individual,1,medium,13,5.117077618837357,5.117077618837357,engagement_decline,re_engagement_nudge
U006598,0,0.3653264939785003,0,xgboost,test,numeric__watch_time_last_30d,0.4180157780647278,numeric__completion_rate,0.3991903364658355,numeric__sessions_last_30d,0.2913234829902649,individual,2,medium,14,5.114570915699004,5.114570915699004,engagement_decline,re_engagement_nudge
U002494,0,0.3649920523166656,0,xgboost,test,numeric__content_diversity_score,0.3592002689838409,numeric__days_since_last_session,-0.3224885165691376,numeric__watch_time_last_30d,0.3125309348106384,individual,2,medium,14,5.109888732433318,5.109888732433318,engagement_decline,re_engagement_nudge
U003826,0,0.3405338227748871,0,xgboost,test,numeric__completion_rate,0.438181072473526,numeric__days_since_last_session,0.2916517257690429,numeric__sessions_last_30d,0.1650570929050445,individual,3,medium,15,5.108007341623306,5.108007341623306,engagement_decline,re_engagement_nudge
U007755,1,0.391814112663269,0,xgboost,test,numeric__content_diversity_score,0.3970339000225067,numeric__days_since_last_session,0.3347068727016449,numeric__tenure_days,0.3291855454444885,individual,1,medium,13,5.093583464622497,5.093583464622497,discovery_weakness,content_discovery_boost
U005136,0,0.507938802242279,1,xgboost,test,numeric__days_since_last_session,1.2919358015060425,numeric__sessions_last_30d,-0.5433926582336426,numeric__feature_usage_score,0.5047224164009094,student,3,high,10,5.0793880224227905,5.0793880224227905,engagement_decline,re_engagement_nudge
U005845,0,0.241270512342453,0,xgboost,test,numeric__completion_rate,0.642633855342865,numeric__days_since_last_session,-0.515013575553894,numeric__feature_usage_score,0.3759171962738037,family,3,medium,21,5.066680759191513,5.066680759191513,consumption_quality,engagement_quality_recovery
U007552,0,0.359148234128952,0,xgboost,test,numeric__days_since_last_session,0.3631470203399658,numeric__feature_usage_score,0.3190163373947143,numeric__sessions_last_30d,-0.3117495477199554,individual,2,medium,14,5.028075277805328,5.028075277805328,engagement_decline,re_engagement_nudge
U005830,0,0.3591074347496032,0,xgboost,test,numeric__days_since_last_session,2.142153263092041,numeric__content_diversity_score,0.6279054284095764,numeric__watch_time_last_30d,-0.6054106950759888,individual,2,medium,14,5.027504086494445,5.027504086494445,engagement_decline,re_engagement_nudge
U009679,0,0.2093944102525711,0,xgboost,test,numeric__completion_rate,-0.7716479301452637,numeric__sessions_last_30d,0.5312095880508423,numeric__watch_time_last_30d,0.5231578350067139,premium,2,medium,24,5.0254658460617065,5.0254658460617065,engagement_decline,re_engagement_nudge
U002430,0,0.5583229660987854,1,xgboost,test,numeric__sessions_last_30d,0.4418610632419586,numeric__watch_time_last_30d,0.3059756755828857,numeric__days_since_last_session,0.2641905546188354,student,2,high,9,5.024906694889069,5.024906694889069,engagement_decline,re_engagement_nudge
U003620,1,0.6272571086883545,1,xgboost,test,numeric__days_since_last_session,1.675104737281799,numeric__tenure_days,0.398808479309082,numeric__completion_rate,0.3764264583587646,student,1,high,8,5.018056869506836,5.018056869506836,consumption_quality,engagement_quality_recovery
U003219,1,0.3271852433681488,0,xgboost,test,numeric__skip_rate,0.6497049331665039,numeric__completion_rate,0.4744763076305389,numeric__watch_time_last_30d,0.3569763600826263,individual,3,medium,15,4.907778650522232,4.907778650522232,consumption_quality,engagement_quality_recovery
U001109,0,0.1886932849884033,0,xgboost,test,numeric__days_since_last_session,0.6464962363243103,numeric__sessions_last_30d,-0.3002038300037384,numeric__completion_rate,-0.2333300113677978,premium,4,low,26,4.906025409698485,4.906025409698485,engagement_decline,re_engagement_nudge
U004636,1,0.2447896152734756,0,xgboost,test,numeric__days_since_last_session,2.328429937362671,numeric__sessions_last_30d,-0.6041383743286133,numeric__watch_time_last_30d,-0.5730254054069519,family,2,medium,20,4.895792305469512,4.895792305469512,engagement_decline,re_engagement_nudge
U006718,0,0.3745165169239044,0,xgboost,test,numeric__days_since_last_session,-0.5815817713737488,numeric__sessions_last_30d,0.4633791744709015,numeric__avg_session_duration_min,0.454810082912445,individual,1,medium,13,4.8687147200107574,4.8687147200107574,engagement_decline,re_engagement_nudge
U008982,0,0.3456082940101623,0,xgboost,test,numeric__content_diversity_score,0.4332495331764221,numeric__avg_session_duration_min,0.4328823685646057,numeric__sessions_last_30d,0.3332764506340027,individual,2,medium,14,4.838516116142272,4.838516116142272,consumption_quality,engagement_quality_recovery
U009711,0,0.2015465945005417,0,xgboost,test,numeric__completion_rate,-0.8580211400985718,numeric__watch_time_per_active_day,0.4581867456436157,numeric__days_since_last_session,-0.4412230849266052,premium,2,medium,24,4.8371182680130005,4.8371182680130005,consumption_quality,engagement_quality_recovery
U006551,0,0.2285204976797104,0,xgboost,test,numeric__days_since_last_session,-0.6832226514816284,numeric__sessions_last_30d,0.3505652248859405,numeric__watch_time_last_30d,0.3367200195789337,family,3,medium,21,4.798930451273918,4.798930451273918,engagement_decline,re_engagement_nudge
U007932,0,0.2085291743278503,0,xgboost,test,numeric__watchlist_additions_last_30d,-0.4794777631759643,numeric__days_since_last_session,-0.4702205657958984,numeric__sessions_last_30d,0.4534621834754944,family,5,medium,23,4.796171009540557,4.796171009540557,engagement_decline,re_engagement_nudge
U009886,0,0.2395810335874557,0,xgboost,test,numeric__content_diversity_score,0.4633943736553192,numeric__sessions_last_30d,-0.3650447428226471,numeric__completion_rate,0.3247554004192352,family,2,medium,20,4.791620671749114,4.791620671749114,consumption_quality,engagement_quality_recovery
U000374,0,0.2395342141389846,0,xgboost,test,numeric__days_since_last_session,-0.4974318742752075,numeric__watch_time_last_30d,0.4901014268398285,numeric__sessions_last_30d,0.4009301662445068,family,2,medium,20,4.790684282779692,4.790684282779692,engagement_decline,re_engagement_nudge
U001829,0,0.2277315706014633,0,xgboost,test,numeric__sessions_last_30d,0.4801611602306366,numeric__days_since_last_session,-0.4358570575714111,numeric__completion_rate,0.2210319489240646,family,3,medium,21,4.782362982630729,4.782362982630729,engagement_decline,re_engagement_nudge
U009608,1,0.366216242313385,0,xgboost,test,numeric__watch_time_last_30d,0.7851998805999756,numeric__sessions_last_30d,0.6573120355606079,numeric__days_since_last_session,-0.6255283355712891,individual,1,medium,13,4.760811150074005,4.760811150074005,engagement_decline,re_engagement_nudge
U009031,0,0.3167953193187713,0,xgboost,test,numeric__watch_time_last_30d,0.8855450749397278,numeric__sessions_last_30d,0.7465575337409973,numeric__days_since_last_session,-0.5745557546615601,individual,3,medium,15,4.7519297897815695,4.7519297897815695,engagement_decline,re_engagement_nudge
U004281,1,0.3647918403148651,0,xgboost,test,numeric__days_since_last_session,0.7077444791793823,numeric__watch_time_last_30d,0.3856778442859649,numeric__sessions_last_30d,0.3147988021373749,individual,1,medium,13,4.7422939240932465,4.7422939240932465,engagement_decline,re_engagement_nudge
U004756,0,0.5267850160598755,1,xgboost,test,numeric__avg_session_duration_min,0.4761627316474914,numeric__sessions_last_30d,0.4312872588634491,numeric__days_since_last_session,-0.3093028664588928,student,2,high,9,4.741065144538879,4.741065144538879,engagement_decline,re_engagement_nudge
U002021,1,0.4726665616035461,0,xgboost,test,numeric__watch_time_last_30d,0.4178300499916076,numeric__sessions_last_30d,0.3828471899032593,numeric__days_since_last_session,-0.3772101104259491,student,3,high,10,4.7266656160354605,4.7266656160354605,engagement_decline,re_engagement_nudge
U006081,0,0.2250039726495742,0,xgboost,test,numeric__completion_rate,0.473110944032669,numeric__sessions_last_30d,0.3941567540168762,numeric__sessions_per_active_day,-0.3773321509361267,family,3,medium,21,4.725083425641058,4.725083425641058,consumption_quality,engagement_quality_recovery
